study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_strategy	library_selection	base_count	first_public	last_updated	study_title	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title
PRJEB42019	SAMEA7723994	ERX4807903	ERR4998417	749906	gut metagenome	ILLUMINA	Illumina MiSeq	13114.song.53.s008	AMPLICON	PCR	5100	2020-12-17	2020-12-25	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998417/ERR4998417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998417/13114.song.53.s008.R1.fastq.gz			qiita_sid_13114:13114.song.53.s008	13114.song.53.s008
PRJEB42019	SAMEA7723996	ERX4807904	ERR4998418	749906	gut metagenome	ILLUMINA	Illumina MiSeq	13114.song.53.s012	AMPLICON	PCR	10944750	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998418/ERR4998418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998418/13114.song.53.s012.R1.fastq.gz			qiita_sid_13114:13114.song.53.s012	13114.song.53.s012
PRJEB42019	SAMEA7723537	ERX4807905	ERR4998419	749906	gut metagenome	ILLUMINA	Illumina MiSeq	13114.song.75.s002	AMPLICON	PCR	1269450	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998419/ERR4998419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998419/13114.song.75.s002.R1.fastq.gz			qiita_sid_13114:13114.song.75.s002	13114.song.75.s002
PRJEB42019	SAMEA7723685	ERX4807906	ERR4998420	749906	gut metagenome	ILLUMINA	Illumina MiSeq	13114.song.75.s003	AMPLICON	PCR	12344400	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998420/ERR4998420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998420/13114.song.75.s003.R1.fastq.gz			qiita_sid_13114:13114.song.75.s003	13114.song.75.s003
PRJEB42019	SAMEA7723539	ERX4807907	ERR4998421	408172	marine metagenome	ILLUMINA	Illumina MiSeq	13114.tait.77.s001	AMPLICON	PCR	5083200	2020-12-17	2020-12-18	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998421/ERR4998421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998421/13114.tait.77.s001.R1.fastq.gz			qiita_sid_13114:13114.tait.77.s001	13114.tait.77.s001
PRJEB42019	SAMEA7723540	ERX4807908	ERR4998422	408172	marine metagenome	ILLUMINA	Illumina MiSeq	13114.tait.77.s002	AMPLICON	PCR	6433050	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998422/ERR4998422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998422/13114.tait.77.s002.R1.fastq.gz			qiita_sid_13114:13114.tait.77.s002	13114.tait.77.s002
PRJEB42019	SAMEA7723541	ERX4807909	ERR4998423	408172	marine metagenome	ILLUMINA	Illumina MiSeq	13114.tait.77.s003	AMPLICON	PCR	2163300	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998423/ERR4998423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998423/13114.tait.77.s003.R1.fastq.gz			qiita_sid_13114:13114.tait.77.s003	13114.tait.77.s003
PRJEB42019	SAMEA7723688	ERX4807910	ERR4998424	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.tait.78.s001	AMPLICON	PCR	11188350	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998424/ERR4998424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998424/13114.tait.78.s001.R1.fastq.gz			qiita_sid_13114:13114.tait.78.s001	13114.tait.78.s001
PRJEB42019	SAMEA7723543	ERX4807911	ERR4998425	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.tait.78.s002	AMPLICON	PCR	14481450	2020-12-17	2020-12-18	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998425/ERR4998425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998425/13114.tait.78.s002.R1.fastq.gz			qiita_sid_13114:13114.tait.78.s002	13114.tait.78.s002
PRJEB42019	SAMEA7723699	ERX4807912	ERR4998426	1163772	sponge metagenome	ILLUMINA	Illumina MiSeq	13114.thomas.18.s016	AMPLICON	PCR	11253150	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998426/ERR4998426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998426/13114.thomas.18.s016.R1.fastq.gz			qiita_sid_13114:13114.thomas.18.s016	13114.thomas.18.s016
PRJEB42019	SAMEA7723701	ERX4807913	ERR4998427	1163772	sponge metagenome	ILLUMINA	Illumina MiSeq	13114.thomas.18.s021	AMPLICON	PCR	3001200	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998427/ERR4998427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998427/13114.thomas.18.s021.R1.fastq.gz			qiita_sid_13114:13114.thomas.18.s021	13114.thomas.18.s021
PRJEB42019	SAMEA7723705	ERX4807914	ERR4998428	1163772	sponge metagenome	ILLUMINA	Illumina MiSeq	13114.thomas.18.s026	AMPLICON	PCR	9118950	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998428/ERR4998428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998428/13114.thomas.18.s026.R1.fastq.gz			qiita_sid_13114:13114.thomas.18.s026	13114.thomas.18.s026
PRJEB42019	SAMEA7724016	ERX4807915	ERR4998429	1300146	algae metagenome	ILLUMINA	Illumina MiSeq	13114.thomas.19.s001	AMPLICON	PCR	14125350	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998429/ERR4998429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998429/13114.thomas.19.s001.R1.fastq.gz			qiita_sid_13114:13114.thomas.19.s001	13114.thomas.19.s001
PRJEB42019	SAMEA7724021	ERX4807916	ERR4998430	1300146	algae metagenome	ILLUMINA	Illumina MiSeq	13114.thomas.19.s006	AMPLICON	PCR	1375350	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998430/ERR4998430.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998430/13114.thomas.19.s006.R1.fastq.gz			qiita_sid_13114:13114.thomas.19.s006	13114.thomas.19.s006
PRJEB42019	SAMEA7724027	ERX4807917	ERR4998431	1300146	algae metagenome	ILLUMINA	Illumina MiSeq	13114.thomas.19.s012	AMPLICON	PCR	10074450	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998431/ERR4998431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998431/13114.thomas.19.s012.R1.fastq.gz			qiita_sid_13114:13114.thomas.19.s012	13114.thomas.19.s012
PRJEB42019	SAMEA7724053	ERX4807918	ERR4998432	1653169	lichen metagenome	ILLUMINA	Illumina MiSeq	13114.uren.82.s010	AMPLICON	PCR	927600	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998432/ERR4998432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998432/13114.uren.82.s010.R1.fastq.gz			qiita_sid_13114:13114.uren.82.s010	13114.uren.82.s010
PRJEB42019	SAMEA7723553	ERX4807919	ERR4998433	1653169	lichen metagenome	ILLUMINA	Illumina MiSeq	13114.uren.82.s011	AMPLICON	PCR	2194950	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998433/ERR4998433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998433/13114.uren.82.s011.R1.fastq.gz			qiita_sid_13114:13114.uren.82.s011	13114.uren.82.s011
PRJEB42019	SAMEA7723741	ERX4807920	ERR4998434	1653169	lichen metagenome	ILLUMINA	Illumina MiSeq	13114.uren.82.s012	AMPLICON	PCR	10073550	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998434/ERR4998434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998434/13114.uren.82.s012.R1.fastq.gz			qiita_sid_13114:13114.uren.82.s012	13114.uren.82.s012
PRJEB42019	SAMEA7723742	ERX4807921	ERR4998435	496922	coral metagenome	ILLUMINA	Illumina MiSeq	13114.zaneveld.9.s001	AMPLICON	PCR	11491200	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998435/ERR4998435.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998435/13114.zaneveld.9.s001.R1.fastq.gz			qiita_sid_13114:13114.zaneveld.9.s001	13114.zaneveld.9.s001
PRJEB42019	SAMEA7723557	ERX4807922	ERR4998436	496922	coral metagenome	ILLUMINA	Illumina MiSeq	13114.zaneveld.9.s011	AMPLICON	PCR	6976800	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998436/ERR4998436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998436/13114.zaneveld.9.s011.R1.fastq.gz			qiita_sid_13114:13114.zaneveld.9.s011	13114.zaneveld.9.s011
PRJEB42019	SAMEA7724065	ERX4807923	ERR4998437	496922	coral metagenome	ILLUMINA	Illumina MiSeq	13114.zaneveld.9.s020	AMPLICON	PCR	7359150	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998437/ERR4998437.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998437/13114.zaneveld.9.s020.R1.fastq.gz			qiita_sid_13114:13114.zaneveld.9.s020	13114.zaneveld.9.s020
PRJEB42019	SAMEA7723793	ERX4807924	ERR4998438	1768876	oil field metagenome	ILLUMINA	Illumina MiSeq	13114.Kshtrika1.misc.1977	AMPLICON	PCR	6420600	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998438/ERR4998438.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998438/13114.Kshtrika1.misc.1977.R1.fastq.gz			qiita_sid_13114:13114.Kshtrika1.misc.1977	13114.Kshtrika1.misc.1977
PRJEB42019	SAMEA7723794	ERX4807925	ERR4998439	1768876	oil field metagenome	ILLUMINA	Illumina MiSeq	13114.Kshtrika1.misc.1981	AMPLICON	PCR	1005150	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998439/ERR4998439.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998439/13114.Kshtrika1.misc.1981.R1.fastq.gz			qiita_sid_13114:13114.Kshtrika1.misc.1981	13114.Kshtrika1.misc.1981
PRJEB42019	SAMEA7723807	ERX4807926	ERR4998440	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative1.P2	AMPLICON	PCR	8413800	2020-12-17	2020-12-18	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998440/ERR4998440.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998440/13114.Negative1.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative1.P2	13114.Negative1.P2
PRJEB42019	SAMEA7723812	ERX4807927	ERR4998441	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative2.P2	AMPLICON	PCR	28778400	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998441/ERR4998441.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998441/13114.Negative2.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative2.P2	13114.Negative2.P2
PRJEB42019	SAMEA7723817	ERX4807928	ERR4998442	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative3.P2	AMPLICON	PCR	7296150	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998442/ERR4998442.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998442/13114.Negative3.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative3.P2	13114.Negative3.P2
PRJEB42019	SAMEA7723822	ERX4807929	ERR4998443	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative4.P2	AMPLICON	PCR	9859950	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998443/ERR4998443.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998443/13114.Negative4.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative4.P2	13114.Negative4.P2
PRJEB42019	SAMEA7723827	ERX4807930	ERR4998444	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative5.P2	AMPLICON	PCR	2470500	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998444/ERR4998444.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998444/13114.Negative5.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative5.P2	13114.Negative5.P2
PRJEB42019	SAMEA7723832	ERX4807931	ERR4998445	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative6.P2	AMPLICON	PCR	3266850	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998445/ERR4998445.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998445/13114.Negative6.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative6.P2	13114.Negative6.P2
PRJEB42019	SAMEA7723837	ERX4807932	ERR4998446	256318	metagenome	ILLUMINA	Illumina MiSeq	13114.Negative7.P2	AMPLICON	PCR	4484700	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998446/ERR4998446.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998446/13114.Negative7.P2.R1.fastq.gz			qiita_sid_13114:13114.Negative7.P2	13114.Negative7.P2
PRJEB42019	SAMEA7723848	ERX4807933	ERR4998447	1076179	bioreactor metagenome	ILLUMINA	Illumina MiSeq	13114.angenent.65.s006	AMPLICON	PCR	12478500	2020-12-17	2020-12-25	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998447/ERR4998447.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998447/13114.angenent.65.s006.R1.fastq.gz			qiita_sid_13114:13114.angenent.65.s006	13114.angenent.65.s006
PRJEB42019	SAMEA7723599	ERX4807934	ERR4998448	556182	freshwater sediment metagenome	ILLUMINA	Illumina MiSeq	13114.berry.2.s002	AMPLICON	PCR	4605300	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998448/ERR4998448.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998448/13114.berry.2.s002.R1.fastq.gz			qiita_sid_13114:13114.berry.2.s002	13114.berry.2.s002
PRJEB42019	SAMEA7723393	ERX4807935	ERR4998449	556182	freshwater sediment metagenome	ILLUMINA	Illumina MiSeq	13114.berry.2.s007	AMPLICON	PCR	9993300	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998449/ERR4998449.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998449/13114.berry.2.s007.R1.fastq.gz			qiita_sid_13114:13114.berry.2.s007	13114.berry.2.s007
PRJEB42019	SAMEA7723853	ERX4807936	ERR4998450	556182	freshwater sediment metagenome	ILLUMINA	Illumina MiSeq	13114.berry.2.s012	AMPLICON	PCR	10926750	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998450/ERR4998450.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998450/13114.berry.2.s012.R1.fastq.gz			qiita_sid_13114:13114.berry.2.s012	13114.berry.2.s012
PRJEB42019	SAMEA7723854	ERX4807937	ERR4998451	556182	freshwater sediment metagenome	ILLUMINA	Illumina MiSeq	13114.berry.2.s015	AMPLICON	PCR	20486400	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998451/ERR4998451.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998451/13114.berry.2.s015.R1.fastq.gz			qiita_sid_13114:13114.berry.2.s015	13114.berry.2.s015
PRJEB42019	SAMEA7723398	ERX4807938	ERR4998452	556182	freshwater sediment metagenome	ILLUMINA	Illumina MiSeq	13114.berry.2.s019	AMPLICON	PCR	7903800	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998452/ERR4998452.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998452/13114.berry.2.s019.R1.fastq.gz			qiita_sid_13114:13114.berry.2.s019	13114.berry.2.s019
PRJEB42019	SAMEA7723861	ERX4807939	ERR4998453	1297885	plant metagenome	ILLUMINA	Illumina MiSeq	13114.bittleston.68.s005	AMPLICON	PCR	9196650	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998453/ERR4998453.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998453/13114.bittleston.68.s005.R1.fastq.gz			qiita_sid_13114:13114.bittleston.68.s005	13114.bittleston.68.s005
PRJEB42019	SAMEA7723868	ERX4807940	ERR4998454	1297885	plant metagenome	ILLUMINA	Illumina MiSeq	13114.bittleston.68.s012	AMPLICON	PCR	7511550	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998454/ERR4998454.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998454/13114.bittleston.68.s012.R1.fastq.gz			qiita_sid_13114:13114.bittleston.68.s012	13114.bittleston.68.s012
PRJEB42019	SAMEA7723870	ERX4807941	ERR4998455	1297885	plant metagenome	ILLUMINA	Illumina MiSeq	13114.bittleston.68.s014	AMPLICON	PCR	6437700	2020-12-17	2020-12-25	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998455/ERR4998455.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998455/13114.bittleston.68.s014.R1.fastq.gz			qiita_sid_13114:13114.bittleston.68.s014	13114.bittleston.68.s014
PRJEB42019	SAMEA7723400	ERX4807942	ERR4998456	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.bowen.74.s004	AMPLICON	PCR	11561250	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998456/ERR4998456.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998456/13114.bowen.74.s004.R1.fastq.gz			qiita_sid_13114:13114.bowen.74.s004	13114.bowen.74.s004
PRJEB42019	SAMEA7723402	ERX4807943	ERR4998457	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.bowen.74.s006	AMPLICON	PCR	10757250	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998457/ERR4998457.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998457/13114.bowen.74.s006.R1.fastq.gz			qiita_sid_13114:13114.bowen.74.s006	13114.bowen.74.s006
PRJEB42019	SAMEA7723605	ERX4807944	ERR4998458	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.bowen.74.s016	AMPLICON	PCR	12422100	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998458/ERR4998458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998458/13114.bowen.74.s016.R1.fastq.gz			qiita_sid_13114:13114.bowen.74.s016	13114.bowen.74.s016
PRJEB42019	SAMEA7723406	ERX4807945	ERR4998459	1417798	mollusc metagenome	ILLUMINA	Illumina MiSeq	13114.distel.72.s001	AMPLICON	PCR	3556650	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998459/ERR4998459.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998459/13114.distel.72.s001.R1.fastq.gz			qiita_sid_13114:13114.distel.72.s001	13114.distel.72.s001
PRJEB42019	SAMEA7723885	ERX4807946	ERR4998460	1417798	mollusc metagenome	ILLUMINA	Illumina MiSeq	13114.distel.72.s007	AMPLICON	PCR	19545000	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998460/ERR4998460.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998460/13114.distel.72.s007.R1.fastq.gz			qiita_sid_13114:13114.distel.72.s007	13114.distel.72.s007
PRJEB42019	SAMEA7723889	ERX4807947	ERR4998461	1417798	mollusc metagenome	ILLUMINA	Illumina MiSeq	13114.distel.72.s012	AMPLICON	PCR	13419300	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998461/ERR4998461.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998461/13114.distel.72.s012.R1.fastq.gz			qiita_sid_13114:13114.distel.72.s012	13114.distel.72.s012
PRJEB42019	SAMEA7723414	ERX4807948	ERR4998462	749906	gut metagenome	ILLUMINA	Illumina MiSeq	13114.girguis.50.s008	AMPLICON	PCR	2583450	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998462/ERR4998462.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998462/13114.girguis.50.s008.R1.fastq.gz			qiita_sid_13114:13114.girguis.50.s008	13114.girguis.50.s008
PRJEB42019	SAMEA7723416	ERX4807949	ERR4998463	749906	gut metagenome	ILLUMINA	Illumina MiSeq	13114.girguis.50.s012	AMPLICON	PCR	9748950	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998463/ERR4998463.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998463/13114.girguis.50.s012.R1.fastq.gz			qiita_sid_13114:13114.girguis.50.s012	13114.girguis.50.s012
PRJEB42019	SAMEA7723894	ERX4807950	ERR4998464	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.jensen.43.s002	AMPLICON	PCR	8613300	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998464/ERR4998464.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998464/13114.jensen.43.s002.R1.fastq.gz			qiita_sid_13114:13114.jensen.43.s002	13114.jensen.43.s002
PRJEB42019	SAMEA7723895	ERX4807951	ERR4998465	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.jensen.43.s003	AMPLICON	PCR	1330950	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998465/ERR4998465.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998465/13114.jensen.43.s003.R1.fastq.gz			qiita_sid_13114:13114.jensen.43.s003	13114.jensen.43.s003
PRJEB42019	SAMEA7723422	ERX4807952	ERR4998466	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.jensen.43.s009	AMPLICON	PCR	1500000	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998466/ERR4998466.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998466/13114.jensen.43.s009.R1.fastq.gz			qiita_sid_13114:13114.jensen.43.s009	13114.jensen.43.s009
PRJEB42019	SAMEA7723426	ERX4807953	ERR4998467	412755	marine sediment metagenome	ILLUMINA	Illumina MiSeq	13114.jensen.43.s016	AMPLICON	PCR	139800	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998467/ERR4998467.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4998467/13114.jensen.43.s016.R1.fastq.gz			qiita_sid_13114:13114.jensen.43.s016	13114.jensen.43.s016
