sample,fastq_1,fastq_2,accession,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,description,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
ERX4814260,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814260_ERR5004977_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814260_ERR5004977_2.fastq.gz,SAMEA7724349,ERR5004977,ERX4814260,SAMEA7724349,ERS5471726,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stegen.38.s018,qiita_ptid_8758:13114.stegen.38.s018,qiita_sid_13114:13114.stegen.38.s018,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stegen.38.s018,Illumina NovaSeq 6000,ILLUMINA,338593617,2378642,410658,soil metagenome,13114.stegen.38.s018,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stegen.38.s018,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stegen.38.s018,"Boreal forest soil sample from 1.75cm depth, in active layer above permafrost",fa7b7fae3e2e526aa6a40756b84a840d;78892330c915e3717557c8969564ef4e,85623374;84230202,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004977/ERR5004977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004977/ERR5004977_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004977/ERR5004977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004977/ERR5004977_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5004977/ERR5004977_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5004977/ERR5004977_2.fastq.gz
ERX4814261,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814261_ERR5004978_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814261_ERR5004978_2.fastq.gz,SAMEA7723999,ERR5004978,ERX4814261,SAMEA7723999,ERS5471376,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s001,qiita_ptid_8758:13114.stewart.26.s001,qiita_sid_13114:13114.stewart.26.s001,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s001,Illumina NovaSeq 6000,ILLUMINA,698716772,4694432,408172,marine metagenome,13114.stewart.26.s001,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s001,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s001,seawater passed through 0.2um filter,c0ec390ca5f88490b2f62d5b29556ba4;1bc3f291809e8786b3d4d3a79d0ac6e6,181397623;190166924,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004978/ERR5004978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004978/ERR5004978_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004978/ERR5004978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004978/ERR5004978_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5004978/ERR5004978_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5004978/ERR5004978_2.fastq.gz
ERX4814262,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814262_ERR5004979_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814262_ERR5004979_2.fastq.gz,SAMEA7724000,ERR5004979,ERX4814262,SAMEA7724000,ERS5471377,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s002,qiita_ptid_8758:13114.stewart.26.s002,qiita_sid_13114:13114.stewart.26.s002,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s002,Illumina NovaSeq 6000,ILLUMINA,421028714,2827696,408172,marine metagenome,13114.stewart.26.s002,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s002,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s002,seawater passed through 0.2um filter,57dd68307a86906ccf18caa71629ddd2;5f3394964f8846c09499f2b1444baf49,109709793;111182442,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004979/ERR5004979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004979/ERR5004979_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004979/ERR5004979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004979/ERR5004979_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5004979/ERR5004979_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5004979/ERR5004979_2.fastq.gz
ERX4814263,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814263_ERR5004980_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814263_ERR5004980_2.fastq.gz,SAMEA7723686,ERR5004980,ERX4814263,SAMEA7723686,ERS5471064,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s003,qiita_ptid_8758:13114.stewart.26.s003,qiita_sid_13114:13114.stewart.26.s003,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s003,Illumina NovaSeq 6000,ILLUMINA,26331568,176918,408172,marine metagenome,13114.stewart.26.s003,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s003,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s003,seawater passed through 0.2um filter,4f0d3fe2134025fb83445250ceb016fe;10c52267f44ab137f8d64ea6b57e953a,6944639;7178389,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004980/ERR5004980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004980/ERR5004980_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004980/ERR5004980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004980/ERR5004980_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5004980/ERR5004980_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5004980/ERR5004980_2.fastq.gz
ERX4814264,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814264_ERR5004981_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814264_ERR5004981_2.fastq.gz,SAMEA7724001,ERR5004981,ERX4814264,SAMEA7724001,ERS5471378,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s004,qiita_ptid_8758:13114.stewart.26.s004,qiita_sid_13114:13114.stewart.26.s004,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s004,Illumina NovaSeq 6000,ILLUMINA,35311084,237152,408172,marine metagenome,13114.stewart.26.s004,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s004,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s004,seawater passed through 0.2um filter,9ae76c715c15dbbf3832c19ba9d1f6a2;b65870303b955c365404fda192b531a0,9306376;9407246,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004981/ERR5004981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004981/ERR5004981_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004981/ERR5004981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004981/ERR5004981_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5004981/ERR5004981_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5004981/ERR5004981_2.fastq.gz
ERX4814265,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814265_ERR5004982_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814265_ERR5004982_2.fastq.gz,SAMEA7724002,ERR5004982,ERX4814265,SAMEA7724002,ERS5471379,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s005,qiita_ptid_8758:13114.stewart.26.s005,qiita_sid_13114:13114.stewart.26.s005,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s005,Illumina NovaSeq 6000,ILLUMINA,2551855,17196,408172,marine metagenome,13114.stewart.26.s005,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s005,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s005,seawater passed through 0.2um filter,e52bbd240a25f6e0a8726dc7b806920f;e91395304885d3bc0b4e9b44a6f0c603,709764;739159,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004982/ERR5004982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004982/ERR5004982_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004982/ERR5004982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004982/ERR5004982_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5004982/ERR5004982_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5004982/ERR5004982_2.fastq.gz
ERX4814266,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814266_ERR5004983_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814266_ERR5004983_2.fastq.gz,SAMEA7724003,ERR5004983,ERX4814266,SAMEA7724003,ERS5471380,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s006,qiita_ptid_8758:13114.stewart.26.s006,qiita_sid_13114:13114.stewart.26.s006,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s006,Illumina NovaSeq 6000,ILLUMINA,41583407,279268,408172,marine metagenome,13114.stewart.26.s006,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s006,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s006,seawater passed through 0.2um filter,685b81ae79b0e2f578c50757e29c3172;eb0161a585a1674ca1eb9bbdc717bb49,10977633;11269299,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004983/ERR5004983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004983/ERR5004983_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004983/ERR5004983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004983/ERR5004983_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5004983/ERR5004983_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5004983/ERR5004983_2.fastq.gz
ERX4814267,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814267_ERR5004984_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814267_ERR5004984_2.fastq.gz,SAMEA7723687,ERR5004984,ERX4814267,SAMEA7723687,ERS5471065,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s007,qiita_ptid_8758:13114.stewart.26.s007,qiita_sid_13114:13114.stewart.26.s007,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s007,Illumina NovaSeq 6000,ILLUMINA,442710006,2972708,408172,marine metagenome,13114.stewart.26.s007,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s007,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s007,seawater passed through 0.2um filter,32336c044c683aac82736fb7093e704b;ed36136f54ab58952dead3d5183a3d9d,115067112;118589819,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004984/ERR5004984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004984/ERR5004984_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004984/ERR5004984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004984/ERR5004984_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5004984/ERR5004984_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5004984/ERR5004984_2.fastq.gz
ERX4814268,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814268_ERR5004985_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814268_ERR5004985_2.fastq.gz,SAMEA7724004,ERR5004985,ERX4814268,SAMEA7724004,ERS5471381,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.stewart.26.s008,qiita_ptid_8758:13114.stewart.26.s008,qiita_sid_13114:13114.stewart.26.s008,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.stewart.26.s008,Illumina NovaSeq 6000,ILLUMINA,486124678,3266054,408172,marine metagenome,13114.stewart.26.s008,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s008,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.stewart.26.s008,seawater passed through 0.2um filter,636dea39898b73f39bf3e8f8d5463687;973708ea115982b7ad525e1ad067ef3f,126235524;130628146,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004985/ERR5004985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004985/ERR5004985_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004985/ERR5004985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004985/ERR5004985_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5004985/ERR5004985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5004985/ERR5004985_2.fastq.gz
ERX4814269,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814269_ERR5004986_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814269_ERR5004986_2.fastq.gz,SAMEA7723539,ERR5004986,ERX4814269,SAMEA7723539,ERS5470917,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s001,qiita_ptid_8758:13114.tait.77.s001,qiita_sid_13114:13114.tait.77.s001,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s001,Illumina NovaSeq 6000,ILLUMINA,346661164,2332364,408172,marine metagenome,13114.tait.77.s001,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s001,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s001,2L seawater filtered onto 0.2 uM,537f0298e9f44e6ebcab38167e6047a7;0296f015b79cca49f94f7156bbcdce0d,90725389;94933085,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004986/ERR5004986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004986/ERR5004986_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004986/ERR5004986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004986/ERR5004986_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5004986/ERR5004986_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5004986/ERR5004986_2.fastq.gz
ERX4814270,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814270_ERR5004987_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814270_ERR5004987_2.fastq.gz,SAMEA7723540,ERR5004987,ERX4814270,SAMEA7723540,ERS5470918,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s002,qiita_ptid_8758:13114.tait.77.s002,qiita_sid_13114:13114.tait.77.s002,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s002,Illumina NovaSeq 6000,ILLUMINA,535398557,3599148,408172,marine metagenome,13114.tait.77.s002,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s002,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s002,2L seawater filtered onto 0.2 uM,4630b9fb9d7b060ff65c54f59308913a;ef969934bd67625172917e197ac3c113,139364620;142973955,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004987/ERR5004987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004987/ERR5004987_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004987/ERR5004987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004987/ERR5004987_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5004987/ERR5004987_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5004987/ERR5004987_2.fastq.gz
ERX4814271,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814271_ERR5004988_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814271_ERR5004988_2.fastq.gz,SAMEA7723541,ERR5004988,ERX4814271,SAMEA7723541,ERS5470919,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s003,qiita_ptid_8758:13114.tait.77.s003,qiita_sid_13114:13114.tait.77.s003,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s003,Illumina NovaSeq 6000,ILLUMINA,277848583,1873264,408172,marine metagenome,13114.tait.77.s003,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s003,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s003,2L seawater filtered onto 0.2 uM,010847774068c842bd12977389fb767f;88c2bf8be15327c3658db9e8427bc568,72432807;75441510,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004988/ERR5004988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004988/ERR5004988_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004988/ERR5004988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004988/ERR5004988_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5004988/ERR5004988_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5004988/ERR5004988_2.fastq.gz
ERX4814272,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814272_ERR5004989_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814272_ERR5004989_2.fastq.gz,SAMEA7724005,ERR5004989,ERX4814272,SAMEA7724005,ERS5471382,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s004,qiita_ptid_8758:13114.tait.77.s004,qiita_sid_13114:13114.tait.77.s004,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s004,Illumina NovaSeq 6000,ILLUMINA,526846039,3559708,408172,marine metagenome,13114.tait.77.s004,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s004,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s004,2L seawater filtered onto 0.2 uM,44628c804160a0f5b9970e472d0c0969;1fb4fd374c9460de3698355a1d34687e,138247655;146098513,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004989/ERR5004989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004989/ERR5004989_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004989/ERR5004989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004989/ERR5004989_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5004989/ERR5004989_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5004989/ERR5004989_2.fastq.gz
ERX4814273,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814273_ERR5004990_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814273_ERR5004990_2.fastq.gz,SAMEA7724006,ERR5004990,ERX4814273,SAMEA7724006,ERS5471383,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s005,qiita_ptid_8758:13114.tait.77.s005,qiita_sid_13114:13114.tait.77.s005,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s005,Illumina NovaSeq 6000,ILLUMINA,532122327,3581508,408172,marine metagenome,13114.tait.77.s005,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s005,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s005,1L seawater filtered onto 0.2 uM,86f0e6f5278cbfdd1f650c63a24998cd;32a5162cd673ab36fd8a7e2b79541ab5,139750850;144370800,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004990/ERR5004990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004990/ERR5004990_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004990/ERR5004990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004990/ERR5004990_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5004990/ERR5004990_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5004990/ERR5004990_2.fastq.gz
ERX4814274,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814274_ERR5004991_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814274_ERR5004991_2.fastq.gz,SAMEA7724007,ERR5004991,ERX4814274,SAMEA7724007,ERS5471384,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s006,qiita_ptid_8758:13114.tait.77.s006,qiita_sid_13114:13114.tait.77.s006,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s006,Illumina NovaSeq 6000,ILLUMINA,756722936,5103126,408172,marine metagenome,13114.tait.77.s006,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s006,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s006,1L seawater filtered onto 0.2 uM,a4b0debbbc6c3112b65e037f76fa49ef;a13af61d6b1205f9bb102ed5044196da,197051462;206722916,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004991/ERR5004991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004991/ERR5004991_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004991/ERR5004991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5004991/ERR5004991_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5004991/ERR5004991_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5004991/ERR5004991_2.fastq.gz
ERX4814275,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814275_ERR5004992_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4814275_ERR5004992_2.fastq.gz,SAMEA7724350,ERR5004992,ERX4814275,SAMEA7724350,ERS5471727,PRJEB42019,ERP125879,ERA3199747,qiita_ppdid_88632:13114.tait.77.s007,qiita_ptid_8758:13114.tait.77.s007,qiita_sid_13114:13114.tait.77.s007,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.tait.77.s007,Illumina NovaSeq 6000,ILLUMINA,726425532,4904154,408172,marine metagenome,13114.tait.77.s007,Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s007,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8758:13114.tait.77.s007,2L seawater filtered onto 0.2 uM,a448de1546f6ac07a1f8e75bb83d2f2d;3664966b924601b2faed5bab2576a3d2,189936114;198038662,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004992/ERR5004992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004992/ERR5004992_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004992/ERR5004992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004992/ERR5004992_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5004992/ERR5004992_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5004992/ERR5004992_2.fastq.gz
